SensorReadingID,MachineID,ReadingTimestamp,Temperature,Vibration,Pressure,RPM,PowerConsumptionKW,IsAnomaly
15452,9,2024-09-15 14:40:45.680,52.492,3.094,44.299,2671.53,19.449,0
15453,25,2023-09-12 09:29:29.053,67.7,2.857,45.946,1650.22,7.468,0
15454,28,2025-03-12 22:24:06.834,54.972,3.024,52.616,2346.86,8.336,0
15455,28,2023-09-10 14:00:47.312,48.489,2.123,42.895,2432.55,15.268,0
15456,15,2025-08-03 15:22:56.087,66.347,1.579,45.312,1611.56,11.199,0
15457,16,2024-03-17 07:33:04.582,115.602,18.176,6.723,169.91,1.082,1
15458,29,2024-01-31 13:32:09.847,121.718,13.113,14.623,50.11,1.409,1
15459,1,2024-12-13 23:46:23.584,61.646,3.469,47.472,2081.4,15.905,0
15460,13,2025-11-10 00:53:09.008,81.862,1.606,43.382,2257.43,20.222,0
15461,33,2024-09-20 05:02:52.635,59.149,2.365,51.288,2632.31,8.796,0
15462,30,2023-12-14 12:40:14.534,66.37,2.268,35.523,1940.81,14.193,0
15463,35,2024-12-08 00:13:08.731,131.038,11.83,10.32,190.54,2.285,1
15464,31,2024-10-15 23:33:31.905,63.54,1.991,53.965,2442.66,9.405,0
15465,31,2025-07-22 11:46:35.977,49.929,3.683,40.37,2218.54,12.276,0
15466,33,2025-03-06 07:55:36.545,67.287,1.149,43.254,2195.27,11.834,0
15467,26,2023-05-16 08:48:36.133,70.719,2.632,47.226,2020.39,17.121,0
15468,24,2024-03-29 14:27:34.659,62.685,2.763,45.571,2335.3,15.601,0
15469,28,2023-10-13 18:20:03.822,58.273,3.161,48.686,2252.01,12.68,0
15470,1,2023-05-24 13:24:40.097,55.755,2.228,35.464,2108.16,11.81,0
15471,2,2023-06-08 12:05:27.954,53.809,2.739,51.036,2264.63,11.984,0
15472,12,2025-01-13 23:26:57.315,60.797,2.797,39.919,1476.47,16.739,0
15473,25,2024-04-19 06:30:15.735,72.686,1.621,37.77,2231.91,12.193,0
15474,27,2023-12-23 16:45:12.622,71.53,2.232,50.775,2135.01,15.639,0
15475,24,2024-09-06 20:50:16.024,63.548,1.809,43.128,2396.27,13.062,0
15476,12,2025-07-18 23:51:15.251,65.42,1.665,44.7,2004.14,9.964,0
15477,32,2025-06-10 17:19:14.535,72.962,1.887,40.884,2294.22,9.251,0
15478,14,2024-08-19 05:12:06.903,60.566,4.04,44.163,2402.75,19.546,0
15479,13,2025-04-05 18:46:10.807,66.596,2.92,46.563,2102.41,12.378,0
15480,34,2023-10-18 05:57:37.691,63.57,1.771,49.165,1657.17,12.023,0
15481,8,2023-07-25 00:44:05.375,62.766,1.671,48.114,1893.48,10.777,0
15482,5,2024-05-13 10:14:04.420,70.822,0.96,50.388,2189.08,11.073,0
15483,24,2024-05-05 07:48:50.764,53.965,2.572,45.124,2363.96,10.591,0
15484,19,2023-07-03 09:25:54.624,57.197,2.751,42.112,2351.35,8.907,0
15485,21,2024-09-13 19:47:33.524,71.352,3.692,44.167,2604.64,14.26,0
15486,4,2025-01-13 14:25:00.556,67.692,2.489,42.279,2559.33,14.988,0
15487,30,2023-01-29 06:53:06.721,56.637,2.592,40.93,2342.52,14.247,0
15488,21,2023-11-25 11:05:49.825,52.492,2.433,47.122,2227.41,17.351,0
15489,9,2024-04-19 12:11:25.007,52.416,3.584,40.582,1557.03,12.961,0
15490,25,2025-01-23 04:38:27.060,63.996,2.574,47.607,2364.89,10.408,0
15491,27,2024-05-17 22:42:45.471,71.494,0.887,44.527,2538.8,12.857,0
15492,17,2025-09-14 20:53:34.964,65.4,2.225,46.736,2115.84,13.881,0
15493,5,2025-02-07 07:36:14.139,60.845,3.721,47.735,2743.86,10.836,0
15494,3,2024-06-20 16:16:36.916,74.795,1.488,48.61,2165.28,12.357,0
15495,8,2025-03-06 03:09:01.041,70.835,3.095,49.193,2305.56,13.626,0
15496,6,2025-10-01 18:59:51.983,63.226,1.985,45.833,1556.41,13.257,0
15497,31,2024-03-15 21:17:10.052,71.959,2.996,41.944,1586.58,13.969,0
15498,3,2023-02-27 08:31:50.357,58.691,1.47,49.742,1793.4,11.485,0
15499,2,2024-12-10 22:42:09.391,79.219,1.966,39.672,2352.18,12.981,0
15500,28,2023-12-04 05:04:31.028,51.741,2.542,50.891,2619.97,11.219,0
15501,33,2023-07-02 14:15:57.489,68.966,2.934,50.041,2172.75,15.886,0
15502,21,2023-07-17 20:11:42.091,129.854,10.919,5.867,112.21,1.876,1
15503,20,2023-04-22 01:38:25.144,52.211,2.551,42.122,1783.9,13.755,0
15504,22,2024-12-17 19:28:12.390,70.043,2.684,49.984,2287.1,5.719,0
15505,7,2023-06-11 22:00:07.635,62.311,2.684,48.034,2293.38,13.77,0
15506,2,2023-07-05 10:38:33.194,60.608,2.502,47.962,2881.17,9.204,0
15507,2,2024-09-23 20:08:56.431,70.122,1.604,42.098,2502.74,12.998,0
15508,13,2024-09-15 06:17:52.670,63.432,4.286,42.188,2333.8,14.191,0
15509,17,2024-01-17 05:12:51.928,51.911,2.338,38.995,1503.42,13.115,0
15510,21,2023-04-17 19:19:06.079,69.076,2.016,40.002,2660.25,17.881,0
15511,21,2024-03-31 05:06:56.495,69.913,2.55,41.969,2286.99,11.825,0
15512,15,2024-04-06 21:17:22.763,70.598,3.502,46.579,2218.57,7.533,0
15513,21,2023-01-29 14:21:36.468,68.409,3.018,50.265,1670.76,13.025,0
15514,12,2024-03-22 08:00:21.887,59.566,3.083,46.051,2008.26,17.036,0
15515,31,2024-02-10 23:00:17.804,61.932,2.003,42.858,1639.33,7.205,0
15516,10,2023-03-07 00:39:21.769,74.588,2.536,47.516,2270.62,12.879,0
15517,13,2025-02-18 06:07:10.076,64.682,1.997,48.037,2256.03,8.677,0
15518,13,2025-07-25 10:01:13.562,69.964,3.752,46.788,2016.56,12.733,0
15519,20,2023-09-16 18:48:19.067,71.143,1.64,42.517,2208.99,11.041,0
15520,33,2025-11-03 03:47:20.844,66.449,3.627,37.591,1788.27,10.763,0
15521,19,2024-05-10 19:34:51.686,66.931,1.486,54.052,2467.76,8.079,0
15522,2,2024-03-29 22:09:43.330,65.455,2.825,40.708,1693.85,9.588,0
15523,8,2024-08-27 10:35:24.347,72.832,1.493,51.601,1912.03,4.23,0
15524,31,2023-03-20 06:00:43.612,74.516,2.115,43.832,2286.17,8.009,0
15525,4,2024-06-25 23:09:19.175,56.208,2.182,50.076,2285.3,12.799,0
15526,15,2024-12-23 05:40:31.944,72.864,3.145,40.805,1967.43,13.566,0
15527,35,2025-11-13 04:31:35.138,63.832,2.409,34.85,2195.51,14.344,0
15528,25,2025-02-16 16:33:34.638,62.076,2.327,52.669,2003.31,17.348,0
15529,30,2024-07-17 15:33:36.233,52.195,2.87,36.504,2380.55,9.172,0
15530,2,2023-07-27 08:59:38.313,55.413,2.009,41.691,2176.29,14.246,0
15531,30,2025-05-21 15:09:53.155,74.75,4.051,44.083,2126.67,12.463,0
15532,3,2024-01-04 07:09:26.857,61.158,0.687,46.316,1840.18,11.975,0
15533,35,2025-03-24 16:34:22.806,61.172,1.584,41.65,1891.3,12.333,0
15534,33,2025-01-30 09:13:07.000,61.421,2.634,38.574,2314.47,16.797,0
15535,14,2025-03-10 13:19:42.169,67.183,3.341,43.64,2106.19,13.968,0
15536,12,2025-12-19 21:56:41.377,63.221,3.348,44.434,2265.43,10.509,0
15537,4,2023-09-09 17:24:49.191,54.683,2.397,43.794,2036.14,13.439,0
15538,30,2025-03-12 11:53:20.186,73.748,3.459,44.342,2027.96,9.517,0
15539,13,2023-09-12 01:31:31.739,82.132,3.534,45.244,1592.26,11.616,0
15540,2,2023-10-04 19:14:13.532,72.085,1.925,39.32,2401.08,12.08,0
15541,13,2023-06-30 15:51:12.730,65.352,2.517,38.496,1990.92,11.855,0
15542,27,2025-03-09 01:41:30.313,54.705,1.765,52.493,2270.94,12.693,0
15543,20,2024-11-27 01:25:59.800,70.734,2.987,45.789,1980.24,9.029,0
15544,1,2025-06-19 13:56:32.319,67.829,3.71,33.182,2443.78,8.237,0
15545,14,2025-06-10 09:29:41.068,68.247,2.315,42.897,2225.16,13.614,0
15546,3,2025-09-05 13:27:50.169,74.181,1.945,47.494,2293.15,13.228,0
15547,25,2024-02-03 21:02:29.041,64.175,2.914,54.466,2251.68,11.504,0
15548,13,2025-10-24 21:41:34.452,63.193,2.673,44.487,2694.03,8.521,0
15549,32,2024-07-27 15:32:43.421,75.99,2.155,44.641,2386.01,10.398,0
15550,20,2025-07-29 12:14:31.243,60.085,1.81,41.371,2252.37,18.015,0
15551,5,2025-09-11 14:19:22.998,69.681,3.154,39.427,1875.19,14.426,0
15552,19,2024-03-10 11:21:34.819,49.637,2.442,50.699,2140.75,11.39,0
15553,32,2023-08-29 07:19:21.941,71.041,2.354,49.964,2010.36,15.602,0
15554,6,2025-02-14 13:35:38.901,64.868,1.428,46.334,1777.1,12.06,0
15555,22,2025-08-24 10:32:26.004,57.207,1.112,35.058,2445.91,8.676,0
15556,13,2025-08-04 16:08:29.944,69.105,2.87,51.583,2337.76,5.592,0
15557,15,2023-06-13 20:25:31.792,72.844,2.299,52.234,2269.7,13.986,0
15558,30,2024-09-18 19:28:12.625,71.678,1.858,48.652,2317.96,14.106,0
15559,31,2025-06-06 06:49:40.276,66.254,2.121,39.229,2182.59,14.445,0
15560,8,2024-05-21 09:13:30.548,64.585,2.869,30.637,2516.65,14.27,0
15561,21,2024-11-28 03:15:45.638,67.772,3.445,45.743,2501.37,11.892,0
15562,3,2023-02-12 19:14:54.047,61.674,2.707,39.092,2547.52,15.471,0
15563,25,2024-07-24 04:19:31.931,79.599,2.436,45.803,2246.58,10.842,0
15564,29,2023-06-20 20:57:40.708,66.911,2.746,32.353,1901.28,15.111,0
15565,4,2024-03-04 03:41:02.431,67.213,1.034,39.993,2219.81,9.448,0
15566,32,2025-06-05 23:04:42.098,69.502,2.84,47.719,2222.38,11.815,0
15567,15,2025-12-19 02:46:40.185,78.839,1.78,30.755,1678.65,9.467,0
15568,13,2025-02-25 15:38:56.057,95.932,17.606,4.828,150.71,2.145,1
15569,7,2025-05-30 08:08:41.306,80.515,2.334,43.898,1602.67,10.029,0
15570,4,2025-09-24 09:18:28.248,57.545,1.614,42.565,2107.85,11.926,0
15571,9,2023-05-24 23:37:53.464,75.877,3.432,39.376,2328.42,9.601,0
15572,3,2024-10-08 13:22:27.345,66.183,3.549,42.568,1903.79,12.154,0
15573,15,2023-08-15 12:45:12.234,75.562,4.104,41.92,2239.47,12.826,0
15574,17,2025-01-01 01:06:42.842,53.629,1.319,46.622,2087.29,7.796,0
15575,3,2023-08-26 03:40:54.812,70.496,2.549,45.058,1871.42,6.881,0
15576,27,2025-11-30 01:00:41.652,60.216,2.539,41.456,1870.86,10.884,0
15577,20,2023-08-01 06:32:48.736,65.28,3.632,45.751,1759.87,5.933,0
15578,33,2024-05-15 22:19:11.477,45.372,2.772,39.738,2349.36,15.54,0
15579,22,2023-05-16 05:22:24.861,69.723,2.318,54.242,2061.72,9.291,0
15580,8,2024-11-04 04:35:55.172,67.669,3.119,32.073,2533.17,7.125,0
15581,10,2024-08-10 23:34:06.712,48.583,2.225,39.687,2324.72,13.069,0
15582,35,2024-02-25 02:02:17.224,67.468,3.479,43.423,2310.21,6.992,0
15583,16,2023-05-11 19:30:43.571,72.684,2.099,43.58,2097.26,11.701,0
15584,3,2024-12-07 16:17:04.564,62.046,0.768,51.201,2004.89,10.877,0
15585,33,2024-04-10 12:46:10.998,63.456,2.92,42.535,2519.77,17.624,0
15586,19,2024-08-08 14:22:51.225,78.088,2.703,42.117,2019.03,10.891,0
15587,27,2025-05-02 02:21:22.510,58.193,2.833,43.868,2195.1,11.076,0
15588,26,2025-12-05 13:47:41.139,68.609,2.705,43.233,2155.5,11.552,0
15589,9,2024-08-03 05:44:29.078,70.366,1.878,42.673,1630.01,8.775,0
15590,27,2024-10-25 17:40:26.707,63.11,2.15,35.188,2357.52,9.358,0
15591,21,2025-05-08 20:11:25.007,52.038,2.791,49.17,1468.82,14.047,0
15592,8,2023-04-26 10:08:58.580,63.274,2.295,39.401,2153.45,11.726,0
15593,22,2023-08-21 04:36:24.523,83.027,2.918,44.988,2554.6,14.655,0
15594,8,2024-01-01 22:25:22.470,53.368,3.029,45.488,1989.88,8.898,0
15595,31,2025-02-24 05:35:26.922,63.826,2.492,50.743,1524.36,8.223,0
15596,29,2025-04-06 01:32:50.761,66.566,2.389,45.552,2062.49,12.746,0
15597,5,2023-05-05 05:17:11.753,52.286,4.178,47.088,2337.19,8.802,0
15598,9,2024-10-27 07:11:02.359,60.291,2.909,43.249,2280.42,9.662,0
15599,34,2023-03-15 11:33:02.883,54.295,3.389,40.518,2472.96,9.484,0
15600,14,2024-08-26 07:08:28.040,63.732,2.19,43.949,2427.4,16.896,0
15601,12,2023-10-05 14:07:03.817,63.466,2.597,43.653,2225.99,9.846,0
15602,21,2025-01-24 08:20:37.299,56.715,2.76,46.116,2540.8,12.148,0
15603,23,2023-02-17 04:01:41.751,64.622,2.914,49.924,2152.48,4.275,0
15604,21,2023-10-14 00:56:16.405,56.599,3.356,53.528,2600.04,10.684,0
15605,22,2024-10-19 16:15:01.690,62.373,3.092,48.001,1454.3,12.13,0
15606,3,2024-02-28 18:02:52.299,64.569,1.578,42.014,2279.2,11.347,0
15607,16,2024-09-26 13:54:30.160,72.456,3.908,49.726,2334.11,11.554,0
15608,33,2024-08-01 06:17:24.329,71.37,2.002,42.265,1830.55,7.349,0
15609,19,2024-11-11 14:53:07.215,75.245,2.716,47.657,2162.07,17.669,0
15610,20,2025-04-20 08:05:51.566,79.069,2.487,44.859,2133.98,8.656,0
15611,26,2023-02-12 11:01:48.900,61.725,2.248,33.915,1516.52,11.807,0
15612,3,2024-09-17 08:07:11.842,71.659,1.884,53.748,2115.63,9.459,0
15613,20,2023-02-23 01:47:45.316,53.609,2.578,34.949,1975.07,12.134,0
15614,9,2023-04-26 06:58:21.786,53.821,2.082,45.124,1834.75,13.953,0
15615,2,2023-07-25 02:55:38.771,114.145,9.486,14.368,100.51,0.758,1
15616,32,2024-05-24 02:45:41.198,72.534,3.507,39.776,1980.99,10.28,0
15617,35,2025-11-12 09:13:26.410,67.914,1.168,43.888,1867.61,11.194,0
15618,6,2023-12-28 00:59:39.145,109.533,12.062,1.98,166.79,0.956,1
15619,15,2023-08-15 10:17:06.688,69.059,3.021,41.46,2147.31,10.587,0
15620,30,2024-05-06 10:54:41.578,57.084,2.626,35.599,1912.23,8.51,0
15621,32,2024-09-25 04:57:11.293,57.772,1.631,36.919,2112.49,10.887,0
15622,35,2023-12-03 19:11:58.999,64.918,2.689,47.028,1958.64,12.185,0
15623,10,2025-10-22 14:17:40.495,62.904,2.414,42.713,1959.32,11.264,0
15624,7,2025-05-12 05:20:37.405,61.191,2.739,49.726,1917.84,10.388,0
15625,15,2025-10-05 18:11:39.652,83.55,1.043,36.948,2515.95,17.74,0
15626,23,2024-07-23 11:16:48.753,76.621,2.751,42.845,2117.68,13.203,0
15627,17,2025-04-23 16:58:18.739,72.481,2.929,34.926,1847.04,12.834,0
15628,2,2023-11-29 16:38:54.866,53.928,0.977,49.371,2277.33,16.646,0
15629,12,2024-06-16 09:54:47.544,72.772,2.002,46.233,1962.54,7.16,0
15630,7,2023-05-21 21:56:18.935,74.564,2.345,51.739,2232.57,12.834,0
15631,6,2025-03-26 03:12:15.972,69.614,2.353,43.813,2272.68,15.738,0
15632,21,2023-11-26 16:27:00.604,69.039,2.514,42.946,2164.54,9.409,0
15633,33,2025-04-04 02:11:48.004,118.059,8.086,14.836,59.29,1.081,1
15634,20,2025-04-08 08:13:19.406,57.142,0.791,45.799,2183.18,9.814,0
15635,2,2025-01-13 04:05:58.787,65.767,3.093,38.736,1991.08,3.528,0
15636,35,2023-04-13 12:04:38.396,99.205,8.076,9.33,178.76,2.022,1
15637,7,2023-09-28 05:56:27.355,70.595,1.779,42.743,2465.1,15.135,0
15638,32,2023-09-11 11:09:37.231,62.413,2.074,47.499,1578.63,11.959,0
15639,22,2025-10-26 09:23:10.582,64.785,2.126,47.358,2527.56,9.072,0
15640,26,2023-01-12 09:32:27.968,59.176,3.033,37.738,2040.27,18.505,0
15641,32,2023-07-08 06:31:01.906,66.513,2.273,36.378,1477.98,15.19,0
15642,16,2024-11-26 03:10:27.736,55.693,2.536,51.372,2050.59,10.621,0
15643,20,2023-01-10 21:32:59.503,70.569,3.584,49.235,2641.1,5.077,0
15644,2,2023-04-23 08:08:55.312,68.371,3.527,47.252,2156.82,8.325,0
15645,22,2025-11-11 09:19:16.594,59.131,3.7,44.819,2010.93,7.347,0
15646,14,2025-09-12 12:40:08.206,68.727,1.856,44.84,2717.67,14.39,0
15647,13,2024-03-13 22:15:30.664,75.477,2.615,48.565,2598.98,9.513,0
15648,24,2025-06-21 11:15:12.304,64.706,1.949,41.956,2155.6,9.139,0
15649,2,2023-10-03 03:09:47.165,62.038,3.049,44.518,1967.27,14.359,0
15650,11,2024-08-02 03:17:27.028,57.669,1.616,51.005,2453.61,10.98,0
15651,28,2024-04-13 12:15:24.523,80.164,2.048,48.41,1725.87,8.955,0
15652,25,2023-11-18 08:07:25.311,73.232,3.637,44.249,2883.9,15.927,0
15653,33,2025-04-24 20:16:22.216,59.429,2.197,38.069,2067.19,12.718,0
15654,16,2023-08-14 21:24:28.238,65.322,2.525,49.987,2249.99,14.055,0
15655,3,2024-09-14 15:01:37.665,68.573,2.73,49.608,2440.62,8.621,0
15656,7,2024-03-21 01:24:27.016,79.551,2.596,40.246,2180.5,12.783,0
15657,13,2023-04-04 12:06:18.075,69.702,3.268,48.84,2751.49,12.317,0
15658,1,2025-01-23 03:17:20.676,63.728,1.326,49.85,2382.87,10.303,0
15659,3,2023-03-15 15:06:43.145,66.943,2.492,45.876,2117.73,12.339,0
15660,8,2025-10-13 04:52:22.217,52.849,2.175,46.54,1988.46,13.167,0
15661,4,2025-05-08 12:06:09.649,81.522,1.576,35.836,2561.78,18.279,0
15662,31,2025-02-02 16:57:42.496,67.97,2.505,41.773,2361.77,11.954,0
15663,9,2023-10-19 20:36:05.083,71.795,1.13,46.635,1949.75,14.842,0
15664,35,2025-05-04 13:31:22.651,55.84,3.004,42.089,2069.56,14.549,0
15665,25,2023-11-03 19:20:01.904,58.629,1.299,45.363,2001.67,7.888,0
15666,2,2024-07-10 10:39:36.053,67.801,2.732,45.584,2352.31,6.015,0
15667,12,2023-09-18 08:11:41.229,58.895,2.722,50.18,2271.97,15.505,0
15668,13,2024-11-14 12:47:38.320,59.582,2.008,43.142,2175.2,6.675,0
15669,28,2025-07-21 11:55:25.523,64.832,2.473,41.935,1969.36,12.815,0
15670,29,2025-01-12 05:18:28.910,69.714,2.616,45.713,2189.03,12.046,0
15671,10,2023-09-30 18:59:59.675,70.445,3.797,52.464,1874.89,5.667,0
15672,11,2024-10-23 21:00:56.169,69.243,2.517,44.699,2314.28,11.267,0
15673,16,2023-09-10 09:51:25.091,52.043,1.587,39.597,2400.0,17.657,0
15674,1,2025-10-11 13:56:34.169,61.241,4.581,35.518,2047.68,12.55,0
15675,26,2025-01-20 06:42:56.079,44.584,3.718,41.54,2210.1,13.345,0
15676,26,2023-01-23 00:01:16.459,52.272,4.446,45.668,2097.82,8.667,0
15677,10,2025-09-25 00:59:12.902,66.638,1.239,45.696,2619.0,15.496,0
15678,24,2023-01-30 13:17:25.562,60.556,2.277,47.707,2554.61,16.599,0
15679,27,2024-11-07 07:30:07.280,78.036,1.754,48.766,1784.97,10.61,0
15680,11,2024-02-23 16:19:32.027,55.606,1.577,46.21,1992.44,12.86,0
15681,28,2025-03-17 17:29:06.832,55.33,2.887,42.849,2112.49,8.099,0
15682,18,2025-11-24 13:13:45.609,73.152,2.612,47.699,1817.02,14.027,0
15683,34,2025-01-09 08:32:49.626,65.329,2.103,51.884,2322.65,13.358,0
15684,22,2024-09-05 14:48:39.512,49.281,3.365,47.238,2571.31,10.222,0
15685,21,2025-08-04 20:38:15.013,59.293,3.792,49.792,1771.42,12.049,0
15686,29,2023-10-23 19:51:50.210,73.181,2.642,42.251,1999.37,12.193,0
15687,20,2025-03-13 05:49:23.757,73.17,1.704,34.329,2078.33,13.35,0
15688,10,2023-10-19 15:37:20.793,70.375,1.689,46.349,2008.42,14.207,0
15689,27,2023-12-12 00:51:35.190,63.945,3.171,45.337,2350.01,10.672,0
15690,5,2025-08-11 14:11:59.206,59.32,2.272,48.083,2957.23,15.78,0
15691,26,2023-11-22 02:24:27.459,139.772,11.937,1.624,111.68,1.661,1
15692,2,2024-04-25 08:34:59.122,77.16,3.626,37.932,1964.45,10.259,0
15693,26,2025-09-05 00:25:51.235,78.733,2.214,46.563,2424.25,16.148,0
15694,1,2025-11-19 02:16:23.819,59.499,2.975,41.337,1673.08,11.561,0
15695,14,2023-03-20 14:08:45.770,59.053,3.868,52.656,2536.96,12.409,0
15696,31,2025-04-08 13:13:10.964,64.76,2.768,44.851,2011.32,10.5,0
15697,19,2024-06-07 03:01:18.787,71.124,4.203,45.815,2203.98,10.025,0
15698,15,2024-06-23 19:07:45.277,50.888,3.015,40.302,1660.82,16.672,0
15699,12,2023-12-01 02:46:58.805,73.406,1.15,57.431,1735.67,7.381,0
15700,17,2023-07-04 22:00:58.096,50.055,2.136,51.284,1698.8,9.909,0
15701,5,2023-07-12 21:34:40.721,67.831,2.065,45.025,2485.29,10.212,0
15702,32,2024-12-02 06:35:11.496,57.259,2.83,45.089,2425.18,14.712,0
15703,7,2023-05-27 07:42:15.576,49.346,1.858,42.263,2074.85,17.167,0
15704,10,2024-04-12 04:39:06.657,42.709,2.106,39.714,2505.81,9.373,0
15705,18,2025-07-02 19:32:21.423,77.265,2.448,43.632,2017.91,10.858,0
15706,30,2024-05-05 21:10:27.971,50.243,1.294,41.94,2419.14,15.006,0
15707,19,2024-12-22 07:12:09.223,51.039,3.256,46.153,2394.7,11.645,0
15708,33,2023-03-22 05:14:25.653,72.823,1.901,44.223,1868.83,7.282,0
15709,3,2024-03-21 17:21:34.804,38.122,1.875,45.074,2453.93,15.759,0
15710,12,2025-07-16 08:15:29.499,84.078,2.125,41.837,3266.09,12.172,0
15711,6,2025-03-03 01:48:36.719,56.607,1.869,41.664,2399.09,11.292,0
15712,3,2024-09-04 03:14:43.225,62.411,3.281,43.463,2097.59,9.51,0
15713,13,2023-06-06 19:19:27.578,73.477,3.265,46.671,2168.91,15.637,0
15714,26,2024-07-05 03:03:01.766,52.395,3.491,47.38,1868.15,6.704,0
15715,5,2023-02-03 01:39:15.250,59.83,2.404,49.417,2429.51,13.699,0
15716,18,2024-05-18 20:37:11.729,71.776,3.614,55.028,2035.22,11.813,0
15717,25,2024-01-16 10:02:56.249,55.505,2.469,40.776,2657.56,11.88,0
15718,13,2024-11-19 16:14:19.429,55.426,1.982,42.994,1777.65,12.178,0
15719,35,2025-03-20 09:14:10.775,74.953,1.199,47.055,1482.75,14.266,0
15720,5,2025-10-15 06:06:01.231,123.555,16.316,5.757,191.07,2.06,1
15721,17,2023-05-02 09:02:54.812,56.737,3.908,48.055,1921.45,5.834,0
15722,33,2023-01-29 20:05:45.990,70.119,2.826,41.027,2255.04,7.934,0
15723,27,2025-08-22 01:59:53.208,67.877,1.428,51.048,2830.24,12.867,0
15724,31,2023-01-09 11:46:11.294,68.101,2.97,46.384,1871.05,16.239,0
15725,25,2025-12-29 18:32:39.383,68.601,2.948,50.044,2489.52,15.703,0
15726,10,2024-12-27 10:21:10.047,68.635,1.813,47.084,2192.44,9.375,0
15727,9,2024-06-22 06:41:14.650,135.952,10.765,7.544,59.54,2.072,1
15728,24,2025-04-21 06:21:51.009,76.613,2.678,59.593,2191.64,7.62,0
15729,5,2023-08-17 05:17:10.334,61.771,2.472,43.29,2277.98,11.899,0
15730,22,2025-11-01 00:58:32.751,68.688,2.717,53.129,2417.02,15.531,0
15731,13,2023-12-25 21:37:30.620,59.162,3.063,48.616,1881.94,10.426,0
15732,24,2024-12-12 11:56:33.502,67.042,2.691,46.958,2187.51,12.899,0
15733,2,2023-12-08 00:01:02.110,63.165,2.511,49.428,2093.22,14.661,0
15734,27,2023-08-28 20:48:58.217,68.518,3.692,46.554,2424.25,0.889,0
15735,24,2023-06-01 01:15:03.426,56.625,2.728,49.776,2315.57,10.841,0
15736,4,2024-01-07 19:10:17.061,136.414,11.737,13.253,146.18,2.609,1
15737,18,2025-06-25 06:47:35.890,56.452,2.796,42.699,2174.85,10.878,0
15738,2,2025-03-13 06:41:31.402,71.951,1.416,41.468,2562.05,12.563,0
15739,27,2023-01-14 21:18:07.838,74.783,3.164,49.663,2326.28,10.027,0
15740,3,2024-09-25 15:16:23.063,65.604,1.501,44.173,2036.47,6.417,0
15741,17,2023-08-20 04:49:28.191,68.411,2.762,51.311,1832.93,15.243,0
15742,33,2023-04-04 07:38:29.142,46.445,2.382,54.881,2191.39,9.796,0
15743,33,2023-09-27 13:18:47.343,64.333,3.179,43.59,2317.69,13.143,0
15744,24,2025-06-24 01:25:31.791,69.392,3.329,54.898,2226.24,12.968,0
15745,8,2023-04-28 12:05:28.103,55.503,3.256,51.804,2406.51,7.841,0
15746,25,2024-03-16 14:28:01.264,61.764,2.541,40.716,2843.47,13.229,0
15747,3,2023-06-25 23:23:56.514,72.453,3.258,45.56,1839.77,14.366,0
15748,12,2024-07-28 12:07:25.948,81.091,2.197,42.167,2451.62,14.772,0
15749,17,2024-11-03 22:31:47.321,74.159,2.387,44.282,1411.54,12.151,0
15750,23,2025-08-31 00:09:01.407,60.488,0.735,54.47,2272.47,6.65,0
15751,7,2025-06-24 03:37:22.164,68.013,3.989,51.018,2490.0,8.304,0
15752,8,2025-11-11 08:53:11.286,60.646,1.805,45.09,2432.62,13.312,0
15753,24,2025-12-21 07:42:27.028,57.739,2.353,50.217,2353.2,13.199,0
15754,13,2025-11-24 00:29:32.985,57.977,2.628,39.326,1952.27,7.563,0
15755,5,2023-12-12 22:40:16.412,78.828,3.915,39.979,1967.3,11.047,0
15756,15,2025-11-04 15:30:04.037,74.748,2.986,51.907,2706.13,13.451,0
15757,20,2023-11-08 23:21:11.135,67.386,3.59,50.403,2522.41,13.425,0
15758,30,2025-02-06 12:21:45.738,73.333,2.26,42.163,2098.3,18.816,0
15759,15,2023-11-19 10:07:58.819,56.651,3.254,54.902,2319.13,11.045,0
15760,30,2024-08-22 05:44:26.133,69.447,2.105,40.451,2603.78,15.846,0
15761,22,2025-05-27 10:30:11.224,62.452,2.11,46.081,2171.3,9.546,0
15762,5,2023-04-30 06:43:32.731,52.809,1.333,38.996,1888.03,12.637,0
15763,23,2024-03-12 20:22:33.736,58.57,1.878,38.732,1829.46,8.214,0
15764,27,2025-10-04 10:13:16.065,64.362,3.334,52.511,2215.83,15.184,0
15765,25,2023-12-03 13:43:27.305,58.738,2.955,40.642,2330.45,9.541,0
15766,29,2024-07-13 23:22:12.138,59.087,2.458,53.094,2456.16,9.811,0
15767,27,2023-01-31 01:45:58.576,56.566,1.846,48.219,2265.46,13.956,0
15768,5,2024-05-30 18:05:46.928,60.89,2.768,46.354,2579.61,16.739,0
15769,25,2025-07-23 06:54:54.531,72.23,3.511,44.901,1990.23,11.908,0
15770,19,2025-03-31 03:42:12.336,63.942,2.34,44.948,2148.8,10.626,0
15771,2,2024-05-10 11:01:08.674,63.954,3.141,40.675,2603.57,15.247,0
15772,2,2023-06-13 15:05:38.731,65.693,0.594,34.112,2233.46,14.035,0
15773,9,2025-10-31 14:14:19.403,79.181,2.176,42.429,1834.77,13.796,0
15774,13,2023-01-14 17:15:26.854,65.056,2.118,45.116,2171.71,14.903,0
15775,28,2024-11-15 07:37:59.053,61.586,2.498,49.247,2120.67,9.776,0
