InspectionID,ProductionOrderID,InspectorOperatorID,InspectionDate,InspectionType,Result,DefectCategory,DefectCount,Remarks
879,292,29,2023-03-05 20:45:53,Incoming,Pass,,0,All measured parameters within specification.
880,369,62,2025-06-15 09:37:38,InProcess,Pass,,0,All measured parameters within specification.
881,365,30,2023-09-20 14:22:56,InProcess,Pass,,0,All measured parameters within specification.
882,108,1,2025-01-12 11:18:13,InProcess,Fail,Surface Finish Defect,6,Surface Finish Defect identified during inspection; see NCR log.
883,154,49,2025-11-16 09:44:34,InProcess,Pass,,0,All measured parameters within specification.
884,157,72,2023-08-15 23:09:50,InProcess,Pass,,0,All measured parameters within specification.
885,284,45,2023-09-25 01:48:52,InProcess,Pass,,0,All measured parameters within specification.
886,189,79,2023-04-20 15:22:24,Incoming,Pass,,0,All measured parameters within specification.
887,181,78,2023-02-20 20:25:09,InProcess,Pass,,0,All measured parameters within specification.
888,310,56,2023-07-01 09:04:03,InProcess,Pass,,0,All measured parameters within specification.
889,428,49,2023-03-06 04:25:58,Incoming,Pass,,0,All measured parameters within specification.
890,292,37,2025-10-17 17:10:39,FinalInspection,Pass,,0,All measured parameters within specification.
891,394,54,2024-11-07 05:02:53,Audit,Pass,,0,All measured parameters within specification.
892,212,30,2023-08-24 23:30:47,Audit,Pass,,0,All measured parameters within specification.
893,25,65,2025-03-02 09:27:01,Incoming,Pass,,0,All measured parameters within specification.
894,464,48,2023-07-29 22:44:21,FinalInspection,Pass,,0,All measured parameters within specification.
895,14,40,2025-07-09 04:06:18,Audit,Pass,,0,All measured parameters within specification.
896,131,27,2024-09-01 13:51:43,Audit,Pass,,0,All measured parameters within specification.
897,144,28,2025-03-29 01:39:46,Incoming,Pass,,0,All measured parameters within specification.
898,227,72,2023-04-26 21:22:24,FinalInspection,Pass,,0,All measured parameters within specification.
899,147,31,2025-01-28 05:30:28,Audit,Fail,Foreign Object Debris (FOD),5,Foreign Object Debris (FOD) identified during inspection; see NCR log.
900,397,24,2025-10-07 09:35:34,Audit,ReworkRequired,Weld Discontinuity,5,Weld Discontinuity identified during inspection; see NCR log.
901,408,70,2023-03-07 20:23:53,Incoming,Pass,,0,All measured parameters within specification.
902,42,71,2025-08-05 09:38:05,FinalInspection,Fail,Surface Finish Defect,9,Surface Finish Defect identified during inspection; see NCR log.
903,386,69,2025-05-11 03:38:11,Incoming,Pass,,0,All measured parameters within specification.
904,365,25,2025-01-19 22:04:33,Incoming,Pass,,0,All measured parameters within specification.
905,473,9,2023-09-25 22:13:56,FinalInspection,Pass,,0,All measured parameters within specification.
906,325,24,2025-11-30 01:46:41,FinalInspection,Pass,,0,All measured parameters within specification.
907,247,19,2024-09-04 19:19:23,InProcess,Pass,,0,All measured parameters within specification.
908,145,16,2025-11-26 20:37:04,FinalInspection,Pass,,0,All measured parameters within specification.
909,466,52,2024-01-06 14:32:03,InProcess,Pass,,0,All measured parameters within specification.
910,311,21,2023-10-03 01:02:34,InProcess,Fail,Weld Discontinuity,12,Weld Discontinuity identified during inspection; see NCR log.
911,321,27,2023-02-09 10:47:27,FinalInspection,Pass,,0,All measured parameters within specification.
912,312,21,2023-04-01 17:52:09,FinalInspection,Fail,Fastener Torque Non-Conformance,12,Fastener Torque Non-Conformance identified during inspection; see NCR log.
913,118,65,2023-05-13 18:51:20,InProcess,Pass,,0,All measured parameters within specification.
914,224,49,2025-02-06 20:31:13,FinalInspection,Pass,,0,All measured parameters within specification.
915,480,21,2024-04-29 04:32:46,Incoming,Pass,,0,All measured parameters within specification.
916,87,17,2024-06-26 13:51:26,FinalInspection,Pass,,0,All measured parameters within specification.
917,450,36,2025-02-12 13:31:47,Incoming,Pass,,0,All measured parameters within specification.
918,290,10,2024-12-15 00:17:46,FinalInspection,Pass,,0,All measured parameters within specification.
919,488,49,2024-06-30 09:42:23,InProcess,Pass,,0,All measured parameters within specification.
920,220,5,2023-04-29 00:10:19,InProcess,Pass,,0,All measured parameters within specification.
921,262,18,2023-12-11 04:19:40,Incoming,Pass,,0,All measured parameters within specification.
922,81,27,2024-11-08 02:05:13,Audit,Pass,,0,All measured parameters within specification.
923,137,12,2023-01-29 05:59:44,FinalInspection,Pass,,0,All measured parameters within specification.
924,356,68,2024-06-29 03:07:23,Audit,Pass,,0,All measured parameters within specification.
925,305,4,2023-01-24 04:57:03,InProcess,Pass,,0,All measured parameters within specification.
926,204,38,2025-04-25 17:38:34,FinalInspection,Pass,,0,All measured parameters within specification.
927,182,50,2024-04-02 18:50:26,Incoming,Pass,,0,All measured parameters within specification.
928,465,45,2025-03-22 20:15:54,FinalInspection,Pass,,0,All measured parameters within specification.
929,128,69,2023-03-17 03:45:29,FinalInspection,Pass,,0,All measured parameters within specification.
930,236,35,2025-01-25 05:09:09,FinalInspection,Pass,,0,All measured parameters within specification.
931,184,28,2023-02-11 02:20:42,Audit,Fail,Dimensional Tolerance Deviation,11,Dimensional Tolerance Deviation identified during inspection; see NCR log.
932,366,47,2024-08-16 06:35:50,FinalInspection,Pass,,0,All measured parameters within specification.
933,401,47,2025-08-07 05:06:16,FinalInspection,Pass,,0,All measured parameters within specification.
934,83,73,2024-01-13 08:40:05,InProcess,Fail,Material Porosity,9,Material Porosity identified during inspection; see NCR log.
935,404,27,2025-04-30 08:23:53,Audit,Pass,,0,All measured parameters within specification.
936,17,80,2024-10-11 06:49:42,Audit,Pass,,0,All measured parameters within specification.
937,38,56,2023-09-03 17:58:34,InProcess,Pass,,0,All measured parameters within specification.
938,447,53,2023-01-13 02:45:23,FinalInspection,Pass,,0,All measured parameters within specification.
939,47,19,2024-02-03 15:16:51,FinalInspection,Pass,,0,All measured parameters within specification.
940,29,9,2023-06-22 13:16:34,InProcess,Pass,,0,All measured parameters within specification.
941,288,32,2024-12-24 17:27:58,Incoming,Pass,,0,All measured parameters within specification.
942,25,33,2023-10-26 15:49:55,InProcess,Pass,,0,All measured parameters within specification.
943,200,28,2023-12-25 19:56:42,Incoming,Pass,,0,All measured parameters within specification.
944,413,70,2023-07-31 22:01:26,InProcess,Fail,Dimensional Tolerance Deviation,9,Dimensional Tolerance Deviation identified during inspection; see NCR log.
945,38,69,2025-05-03 05:44:39,Incoming,Pass,,0,All measured parameters within specification.
946,80,44,2023-11-29 18:06:03,Audit,Pass,,0,All measured parameters within specification.
947,428,40,2025-06-12 09:32:01,FinalInspection,Pass,,0,All measured parameters within specification.
948,303,31,2024-09-03 06:52:58,InProcess,Pass,,0,All measured parameters within specification.
949,258,46,2023-03-07 20:35:47,InProcess,Pass,,0,All measured parameters within specification.
950,139,77,2023-01-21 10:56:10,Incoming,Pass,,0,All measured parameters within specification.
951,309,45,2024-06-13 09:46:51,InProcess,Pass,,0,All measured parameters within specification.
952,342,62,2025-09-16 12:28:52,FinalInspection,Pass,,0,All measured parameters within specification.
953,311,35,2023-10-05 01:27:36,InProcess,Pass,,0,All measured parameters within specification.
954,13,74,2024-10-02 09:25:23,InProcess,ReworkRequired,Fastener Torque Non-Conformance,6,Fastener Torque Non-Conformance identified during inspection; see NCR log.
955,149,47,2023-10-03 08:30:21,InProcess,Fail,Foreign Object Debris (FOD),1,Foreign Object Debris (FOD) identified during inspection; see NCR log.
956,187,79,2025-01-14 20:55:31,InProcess,Pass,,0,All measured parameters within specification.
957,427,69,2023-05-03 11:47:43,FinalInspection,Pass,,0,All measured parameters within specification.
958,71,25,2023-09-08 04:55:28,FinalInspection,Pass,,0,All measured parameters within specification.
959,21,18,2024-06-22 15:44:31,InProcess,Fail,Coating Thickness Deviation,6,Coating Thickness Deviation identified during inspection; see NCR log.
960,338,22,2024-08-17 23:29:43,Incoming,ReworkRequired,Foreign Object Debris (FOD),1,Foreign Object Debris (FOD) identified during inspection; see NCR log.
961,330,68,2025-03-06 10:37:10,FinalInspection,Pass,,0,All measured parameters within specification.
962,143,61,2023-03-04 02:40:14,Audit,Pass,,0,All measured parameters within specification.
963,117,79,2025-08-11 04:22:51,FinalInspection,Pass,,0,All measured parameters within specification.
964,360,14,2023-06-05 08:40:29,InProcess,Pass,,0,All measured parameters within specification.
965,480,21,2024-10-19 14:50:42,Audit,Pass,,0,All measured parameters within specification.
966,154,64,2025-10-18 00:13:23,InProcess,Pass,,0,All measured parameters within specification.
967,495,50,2023-12-24 20:11:08,FinalInspection,Pass,,0,All measured parameters within specification.
968,441,80,2024-04-04 12:45:26,InProcess,Pass,,0,All measured parameters within specification.
969,437,55,2023-10-23 23:11:05,InProcess,Pass,,0,All measured parameters within specification.
970,488,3,2024-03-16 14:25:10,InProcess,Pass,,0,All measured parameters within specification.
971,142,39,2024-06-02 07:49:35,FinalInspection,Pass,,0,All measured parameters within specification.
972,74,29,2023-05-20 05:40:18,FinalInspection,Pass,,0,All measured parameters within specification.
973,466,4,2025-02-05 20:12:26,FinalInspection,Pass,,0,All measured parameters within specification.
974,290,1,2023-02-21 21:58:04,InProcess,Pass,,0,All measured parameters within specification.
975,394,78,2025-03-22 00:21:52,Incoming,ReworkRequired,Surface Finish Defect,5,Surface Finish Defect identified during inspection; see NCR log.
976,212,7,2024-08-21 20:05:17,InProcess,Pass,,0,All measured parameters within specification.
977,273,60,2024-12-24 09:07:55,InProcess,Pass,,0,All measured parameters within specification.
978,122,72,2025-07-20 08:51:40,Audit,Pass,,0,All measured parameters within specification.
979,373,21,2024-03-17 09:46:15,Incoming,Pass,,0,All measured parameters within specification.
980,424,9,2023-11-23 15:12:21,Audit,Pass,,0,All measured parameters within specification.
981,422,44,2024-09-25 23:06:07,FinalInspection,Pass,,0,All measured parameters within specification.
982,154,67,2024-05-24 02:03:44,Incoming,Pass,,0,All measured parameters within specification.
983,122,66,2024-10-03 18:51:46,Incoming,Pass,,0,All measured parameters within specification.
984,273,52,2023-07-23 16:42:52,Incoming,Fail,Weld Discontinuity,5,Weld Discontinuity identified during inspection; see NCR log.
985,414,75,2025-12-21 00:09:06,FinalInspection,Pass,,0,All measured parameters within specification.
986,468,42,2023-12-03 16:21:12,Incoming,Pass,,0,All measured parameters within specification.
987,384,77,2025-10-14 23:48:57,FinalInspection,Pass,,0,All measured parameters within specification.
988,2,78,2023-05-28 11:49:50,Incoming,Fail,Weld Discontinuity,6,Weld Discontinuity identified during inspection; see NCR log.
989,466,13,2024-04-05 05:01:51,InProcess,Pass,,0,All measured parameters within specification.
990,32,65,2023-01-06 16:42:55,FinalInspection,Pass,,0,All measured parameters within specification.
991,109,50,2025-03-13 04:31:08,FinalInspection,Pass,,0,All measured parameters within specification.
992,212,31,2025-01-31 02:55:17,InProcess,Pass,,0,All measured parameters within specification.
993,56,69,2023-05-26 03:36:00,InProcess,Pass,,0,All measured parameters within specification.
994,14,23,2025-10-11 02:47:11,Audit,Pass,,0,All measured parameters within specification.
995,140,30,2023-05-03 06:58:15,InProcess,ReworkRequired,Foreign Object Debris (FOD),2,Foreign Object Debris (FOD) identified during inspection; see NCR log.
996,310,33,2024-09-20 10:09:30,InProcess,ReworkRequired,Fastener Torque Non-Conformance,1,Fastener Torque Non-Conformance identified during inspection; see NCR log.
997,157,64,2024-04-11 17:28:53,FinalInspection,Pass,,0,All measured parameters within specification.
998,271,63,2025-02-06 08:35:24,Audit,Fail,Surface Finish Defect,7,Surface Finish Defect identified during inspection; see NCR log.
999,253,64,2024-11-15 23:25:02,InProcess,Pass,,0,All measured parameters within specification.
1000,190,13,2025-02-20 00:06:30,Incoming,ReworkRequired,Material Porosity,7,Material Porosity identified during inspection; see NCR log.
