MachineID,ReadingTimestamp,Temperature,Vibration,Pressure,RPM,PowerConsumptionKW,IsAnomaly
9,24:31.1,75.567,2.813,48.79,2026.02,8.012,0
3,03:25.9,75.265,3.353,39.712,2451.18,16.107,0
14,40:22.9,61.89,2.464,54.568,2578.69,9.801,0
15,18:20.3,59.868,2.315,46.312,2358.9,8.246,0
25,40:39.3,60.133,1.004,48.812,2215.97,11.34,0
28,39:33.5,61.573,2.373,47.041,1842.91,9.793,0
15,29:27.1,56.858,0.443,53.903,2403.75,9.564,0
19,21:36.0,66.908,1.568,47.505,2920.54,14.86,0
33,00:57.4,49.154,1.272,37.567,2074.33,11.801,0
23,32:28.9,76.292,1.414,45.111,1408.6,8.913,0
27,52:43.8,54.272,0.788,48.793,2004.02,12.535,0
1,26:34.5,53.928,3.441,40.233,2533.51,15.215,0
35,18:20.8,67.055,2.782,39.941,1713.99,12.573,0
25,24:48.6,66.735,2.199,40.892,1941.11,7.562,0
20,41:54.9,72.644,1.943,40.271,2389.18,10.421,0
12,41:13.9,60.218,3.405,39.243,1871.81,6.323,0
21,11:00.4,64.795,2.029,54.306,2022.36,13.949,0
9,43:40.7,58.035,3.153,52.261,2042.9,11.495,0
23,34:55.4,63.275,2.716,49.944,2013,15.15,0
8,31:32.8,66.621,3.762,46.691,1778.53,14.139,0
8,21:50.2,65.075,2.274,47.598,1966.6,11.429,0
20,27:17.8,60.846,3.045,43.377,2242.79,12.494,0
11,35:20.1,68.942,2.12,51.023,2511.21,17.634,0
33,39:24.5,57.781,2.646,37.068,1863.04,14.234,0
3,21:38.3,64.061,1.727,48.889,2300.9,4.821,0
17,57:06.2,73.839,2.549,42.268,1796.83,13.386,0
12,05:32.9,61.144,2.381,45.27,2357.41,12.861,0
25,47:14.8,77.113,1.079,42.134,2524.58,18.184,0
23,25:23.8,74.326,2.905,49.385,2453.67,10.272,0
34,29:02.6,69.886,1.727,45.686,2054.12,13.433,0
11,55:58.8,60.774,2.56,39.98,2089.67,15.491,0
33,58:20.2,50.147,2.549,52.025,2467.75,12.256,0
21,38:25.0,71.001,1.911,48.671,2569.24,12.708,0
12,21:13.7,73.032,1.688,39.204,2434.44,19.417,0
24,32:40.9,65.728,3.208,30.317,2383.56,10.526,0
31,19:04.0,81.013,3.12,45.419,2036.16,15.849,0
20,44:48.4,75.453,1.854,50.861,2504.69,12.828,0
28,33:07.1,71.635,2.954,39.809,2307.66,11.617,0
26,58:39.7,56.307,1.873,36.707,1678.16,10.27,0
14,52:47.3,73.863,1.468,38.994,2774.88,9.147,0
20,01:40.2,65.241,2.901,44.014,2186.45,9.587,0
13,46:36.7,59.817,2.758,38.989,2629.19,6.628,0
11,41:16.0,66.714,1.649,47.36,1908.78,13.773,0
33,18:51.3,71.522,3.222,42.563,2651.95,12.165,0
9,08:15.1,64.667,2.941,36.831,2131.71,13.091,0
24,57:52.5,60.335,2.469,53.365,1959.95,14.405,0
29,24:35.3,59.998,2.565,47.675,2447.38,13.122,0
22,16:10.7,70.956,2.358,42.846,2510.35,6.48,0
28,15:32.1,61.773,2.301,45.894,2470.48,12.619,0
24,47:31.4,123.461,18.675,11.659,128.17,1.91,1
24,50:34.3,63.26,1.96,45.177,2475.01,10.316,0
15,33:27.4,70.751,1.039,46.992,2173.03,10.714,0
5,36:10.2,55.123,3.167,48.273,2144.15,11.202,0
33,18:20.8,65.001,1.614,53.501,2269.93,6.727,0
23,24:31.0,86.838,2.554,49.804,2264.44,12.675,0
10,18:56.3,58.987,4.483,42.335,2026.13,10.991,0
3,04:38.7,63.479,2.401,45.291,1987.66,13.045,0
19,55:59.7,72.878,1.623,56.063,1568.29,11.654,0
21,07:41.2,61.457,2.882,44.647,1910.31,13.327,0
3,26:15.8,70.457,2.566,42.833,2746.04,19.509,0
33,46:18.4,56.559,3.735,50.905,2509.56,6.85,0
12,31:59.4,66.122,3.855,38.723,2351.07,9.871,0
8,11:58.2,77.608,3.966,49.455,2204.99,11.677,0
26,39:51.5,63.885,2.355,44.646,2510.38,10.006,0
24,25:57.7,72.877,5.055,46.652,2428.1,6.94,0
30,37:56.1,68.755,2.328,51.572,2700.18,13.119,0
14,00:11.6,59.653,1.964,36.214,2081.08,10.418,0
5,37:11.5,76.453,3.723,55.839,1992.87,10.025,0
23,14:57.5,57.397,3.955,49.229,2747.31,13.477,0
31,06:02.6,76.193,2.298,45.929,2001.19,12.417,0
24,09:11.0,59.83,3.153,45.478,2342.54,15.954,0
27,08:49.2,66.227,2.332,40.352,2067.53,9.315,0
28,51:22.9,75.631,2.634,51.043,2240.33,14.897,0
18,17:23.8,66.754,2.433,50.853,2155.83,12.66,0
14,29:10.0,74.559,0.988,45.043,2796.71,16.867,0
4,12:36.4,105.813,17.657,5.725,163.11,2.97,1
27,35:25.6,67.583,2.801,40.398,2372.35,12.517,0
34,44:37.3,57.509,1.754,53.281,2370.4,10.853,0
9,32:34.2,60.634,2.508,46.442,1795.68,11.625,0
8,20:17.0,48.608,2.48,52.286,1809.64,11.58,0
33,09:01.1,63.262,1.601,42.735,1803.6,9.097,0
22,15:56.7,66.31,2.81,43.354,2602.58,14.195,0
35,26:41.0,80.743,2.405,39.756,2143.35,18.047,0
35,08:57.3,56.98,3.179,39.853,2090.1,10.499,0
33,14:08.3,57.661,3.124,52.198,2470.7,12.08,0
8,58:41.7,53.107,2.604,48.127,2172.42,15.985,0
27,56:19.9,63.427,2.02,49.936,2460.02,16.494,0
19,54:49.6,69.18,1.856,32.045,1683.19,10.258,0
12,11:56.0,75.612,3.479,42.978,2444.06,7.871,0
16,55:19.8,74.93,2.275,48.236,2361.42,13.396,0
18,42:18.0,55.398,2.03,50.273,2352.31,8.757,0
29,14:44.1,108.661,12.05,7.027,57.85,2.175,1
2,29:56.6,68.009,2.378,36.228,2246.37,10.964,0
18,00:43.1,72.168,2.585,43.609,2365.82,11.089,0
4,32:51.6,69.646,3.028,43.677,2112.27,16.29,0
5,45:25.1,64.237,1.698,46.502,2537.43,11.659,0
15,09:42.9,60.513,3.048,46.795,2106.58,13.218,0
7,13:51.8,63.296,4.324,47.247,2558.48,11.435,0
22,55:56.7,75.156,2.493,48.047,2465.51,12.899,0
17,26:02.3,61.215,2.046,40.43,1493.41,14.812,0
29,29:50.4,62.843,3.199,40.579,2201.46,12.045,0
12,42:23.8,61.607,3.326,49.669,2130.17,15.126,0
5,37:34.8,73.087,3.389,52.22,2443.82,15.1,0
33,19:05.1,63.839,2.332,45.403,2169.28,13.34,0
23,12:58.2,65.733,2.469,54.105,2627.57,16.319,0
28,59:55.6,58.573,2.624,47.346,2299.14,7.948,0
8,09:55.2,67.03,2.044,48.029,2134.56,7.567,0
14,52:33.0,68.82,1.802,52.202,1967.66,8.241,0
4,57:50.6,64.902,3.012,31.807,2542.69,8.91,0
28,09:01.0,76.873,1.568,40.292,2074.15,17.211,0
31,32:41.6,81.452,1.873,38.315,2745.12,6.343,0
14,53:22.9,58.006,2.765,43.146,1904.44,6.693,0
25,52:51.3,57.92,2.754,45.503,1849.04,13.132,0
4,37:53.8,109.771,14.541,5.387,119.32,1.946,1
4,58:37.2,57.026,3.12,32.811,1963.1,12.627,0
4,07:57.4,58.377,2.915,47.067,2234.46,9.723,0
23,29:53.5,61.718,2.563,46.053,2628.15,14.188,0
12,52:48.4,61.987,2.952,48.164,2003.25,13.746,0
7,31:04.3,63.115,2.734,50.046,2507.8,9.392,0
3,58:11.4,120.766,14.869,5.754,184.48,0.828,1
13,32:15.5,56.093,1.343,41.692,2024.45,11.888,0
13,10:02.8,70.322,3.419,42.563,2441.92,13.688,0
13,25:26.5,65.52,2.818,43.781,2156.8,13.585,0
28,02:35.0,55.213,1.74,47.369,2465.11,13.36,0
23,39:28.2,62.031,2.463,38.059,2294.07,9.554,0
6,26:39.0,55.295,3.626,45.548,1916.26,9.726,0
6,08:09.0,66.06,1.476,51.397,1537.22,11.17,0
7,19:03.0,64.838,2.235,48.753,2304.52,10.848,0
9,40:03.0,59.368,1.982,47.705,1985.33,19.308,0
35,14:11.4,68.368,2.574,44.496,1886.45,14.328,0
12,50:45.5,55.526,3.824,49.895,2398.14,14.373,0
27,55:37.2,67.553,2.607,43.423,2138.66,10.236,0
27,53:31.3,66.419,3.952,47.466,1847.3,15.78,0
18,07:57.9,55.762,3.497,46.501,2274.02,15.413,0
18,55:33.9,76.845,2.263,35.939,2426.27,9.012,0
14,01:53.4,58.71,2.742,42.827,1991.83,10.835,0
32,49:01.4,74.509,2.101,45.135,2564.66,11.288,0
22,20:03.3,57.115,2.275,34.906,2234.74,10.895,0
16,14:13.9,56.076,4.338,39.876,2508.82,13.948,0
17,51:32.8,61.698,2.906,43.24,2072.63,11.036,0
17,15:45.0,101.896,19.995,3.355,67.45,2.585,1
20,58:01.9,71.107,2.637,50.94,1917.57,8.697,0
33,27:02.5,71.083,2.173,40.764,2194.44,9.302,0
4,50:37.8,82.633,1.881,45.952,2355.37,14.844,0
15,28:31.5,56.373,2.863,36.79,2292.74,11.827,0
31,32:53.3,71.013,2.708,44.444,2189.52,7.634,0
20,46:50.3,58.485,3.717,46.023,2404.57,10.148,0
3,36:41.5,71.966,2.277,37.816,2175.28,15.886,0
10,51:38.5,119.767,12.303,9.293,125.84,1.656,1
5,31:41.5,47.313,3.563,51.351,1980.52,10.495,0
29,41:36.2,47.284,1.203,39.167,1831.52,12.544,0
5,48:27.3,77.454,2.186,44.745,2275.83,8.608,0
35,17:13.9,65.984,1.967,53.368,2060.85,13.001,0
15,31:31.7,63.429,2.196,47.157,2067.24,11.504,0
8,54:38.4,62.302,4.222,44.297,2415.14,9.877,0
33,57:24.0,62.516,3.355,46.4,2757.99,10.407,0
17,24:17.0,80.287,2.465,44.418,2331.55,11.364,0
15,36:37.7,72.126,2.391,42.029,2183.03,5.105,0
9,42:54.9,59.897,2.887,51.479,2451.45,12.562,0
6,37:19.7,65.198,2.267,44.665,2382.09,9.698,0
5,31:42.7,64.602,3.308,48.932,2308.88,9.157,0
5,36:31.0,73.177,0.903,41.606,2289.2,14.503,0
18,19:06.3,61.119,2.874,39.849,2320.18,15.239,0
9,50:42.1,64.538,3.697,46.735,2424.7,12.798,0
34,26:09.1,48.031,3.442,48.007,2243.91,8.475,0
27,50:11.4,64.673,2.235,35.399,2835.14,15.826,0
28,32:22.7,58.709,1.957,46.15,2446.17,11.567,0
1,11:10.5,100.37,16.462,4.971,74.25,1.101,1
33,59:54.1,75.234,2.185,34.101,2266.14,10.353,0
31,46:47.3,59.219,2.389,34.762,1642.24,10.62,0
7,08:58.5,69.489,2.29,43.467,2199.46,14.67,0
29,59:29.1,65.313,2.459,42.218,2083.18,12.537,0
24,31:08.0,75.522,2.69,40.929,2109.82,15.323,0
13,38:45.4,65.625,1.393,47.169,2006.87,8.553,0
15,45:51.7,65.677,1.827,49.063,2227.01,16.032,0
5,17:27.6,67.777,2.102,42.449,2091.58,13.481,0
32,32:18.4,53.467,2.719,40.403,2872.03,13.658,0
5,57:11.9,70.208,2.558,37.025,2205.58,13.173,0
3,16:23.6,60.434,2.438,48.156,2233.46,12.816,0
29,59:53.6,69.201,3.488,40.832,2781.87,17.812,0
11,50:30.4,60.571,3.038,54.109,2632.18,6.847,0
13,23:19.8,63.772,2.097,49.28,2483.71,8.455,0
21,22:49.5,59.342,1.24,44.558,2113.67,13.394,0
14,36:24.8,79.437,2.714,43.504,2441.19,10.947,0
8,47:18.3,63.562,2.639,39.045,2107.48,9.604,0
5,10:04.7,71.456,1.676,40.302,1986.92,9.652,0
3,11:43.0,78.389,3.368,47.449,2078.04,11.809,0
28,58:54.5,77.635,2.252,39.629,2445,11.294,0
15,13:51.8,63.612,2.32,44.226,2349.09,11.086,0
34,56:58.1,67.467,3.335,52.389,1929.22,15.062,0
34,30:14.3,74.065,3.509,45.246,2128.24,7.366,0
4,01:18.2,65.794,3.926,46.572,2135.28,13.741,0
3,57:56.6,55.508,2.282,49.075,2367.68,10.499,0
24,24:59.4,79.269,1.332,46.566,2454.03,15.706,0
30,06:27.5,65.976,3.113,45.021,2700.54,12.969,0
10,22:45.0,74.28,1.576,44.431,2361.84,13.592,0
30,16:14.3,60.453,1.011,36.199,1915.79,20.362,0
27,17:20.2,40.715,2.366,43.53,2212.65,11.753,0
24,30:12.8,57.157,3.315,36.842,2760.97,13.355,0
25,07:20.1,57.708,1.948,50.72,1797.3,12.149,0
32,26:43.9,64.751,2.454,47.726,2393.4,13.239,0
31,34:44.1,73.967,2.706,42.492,1860.62,12.186,0
32,38:20.1,68.12,1.086,47.217,1938.48,9.297,0
2,03:34.7,66.204,0.821,52.235,2473.49,8.432,0
10,01:24.6,63.492,2.622,41.256,2050.85,11.632,0
28,21:18.7,64.909,2.394,45.282,2312.42,10.993,0
25,12:33.6,68.466,3.436,47.261,2722.37,7.792,0
12,52:58.8,60.336,2.791,46.213,2084.16,13.838,0
34,03:13.1,66.666,3.441,39.7,2216.69,10.666,0
17,04:58.9,71.858,2.937,42.593,2500.22,11.934,0
19,51:40.4,55.055,2.297,56.591,2143.06,12.71,0
26,40:23.3,67.304,2.465,52.661,2419.94,13.958,0
22,23:52.7,62.848,3.056,43.46,2328.2,18.194,0
16,46:31.0,77.493,2.407,46.118,1870.58,11.272,0
5,17:56.5,47.209,3.231,41.258,2171.13,10.64,0
15,49:52.2,123.644,15.589,9.908,85.11,0.762,1
18,08:49.4,73.241,2.595,41.317,2138.08,9.537,0
21,40:54.9,57.818,4.015,47.103,2386.86,10.924,0
35,39:11.2,59.726,1.639,47.246,2012.34,14.207,0
23,19:26.0,60.748,3.105,48.14,2845.98,10.12,0
27,30:14.6,135.481,9.019,13.031,121.88,0.891,1
20,35:08.2,61.732,3.406,45.425,2110.62,14.417,0
19,37:07.9,61.063,2.654,37.222,2198.76,11.001,0
14,46:59.9,50.101,2.142,33.254,2022.91,13.481,0
25,38:07.5,57.743,1.932,37.4,2286.56,10.672,0
7,00:39.2,64.675,3.419,40,2579.32,11.234,0
15,47:12.1,73.41,2.41,36.827,1827.55,11.217,0
17,19:38.4,51.694,2.924,49.1,1755.06,11.145,0
18,18:43.0,64.256,3.051,47.05,2075.87,7.757,0
3,02:09.3,65.012,2.396,40.899,2835.33,12.519,0
26,26:58.8,59.801,2.052,49.162,2556.7,13.851,0
33,12:43.3,73.132,1.509,44.773,1854.74,14.411,0
21,34:22.6,72.178,1.708,42.003,1910.91,12.676,0
9,41:30.5,64.194,2.531,43.366,2749.84,14.879,0
7,06:23.5,63.85,1.276,36.526,1714.59,13.314,0
33,20:56.2,63.688,3.486,48.584,1531.1,9.536,0
10,21:13.8,51.573,2.178,46.552,2222.59,11.947,0
31,24:08.4,117.888,15.567,9.473,155.36,2.622,1
29,31:53.2,55.612,2.036,47.754,2198.67,7.144,0
25,06:05.6,54.313,2.07,47.189,2897.88,10.884,0
26,02:11.9,58.78,2.636,47.157,2181.62,13.874,0
21,37:04.6,73.443,1.471,44.278,2557.41,8.109,0
28,12:34.4,62.689,1.796,51.244,1796.6,14.032,0
21,00:46.9,72.037,3.356,44.144,2070.7,12.58,0
24,06:40.9,77.542,2.291,40.906,2526.8,8.95,0
18,28:00.9,72.288,2.743,49.112,1709.63,9.59,0
25,54:57.2,60.158,2.352,44.783,2121.17,11.072,0
32,13:39.3,50.592,2.993,39.621,2392.96,6.741,0
8,34:21.0,67.403,2.548,45.015,1882.14,15.952,0
21,30:05.8,64.953,1.465,50.15,1907.96,11.121,0
8,28:35.2,73.509,2.572,37.811,1780.89,9.425,0
28,07:54.1,66.143,2.613,54.076,1772.63,14.933,0
31,33:01.2,109.973,15.934,13.856,58.31,0.683,1
5,18:07.6,73.389,2.748,50.338,1641.92,11.545,0
21,40:25.9,55.891,2.828,40.917,3125.88,14.256,0
16,09:20.6,55.683,3.267,42.954,2227.61,11.574,0
6,14:55.6,50.385,2.017,39.363,1475.96,10.409,0
14,05:38.7,62.91,1.324,50.393,2311.61,12.308,0
15,26:34.0,134.753,9.987,12.427,169.66,2.793,1
16,53:05.5,79.886,4.293,50.846,2015.04,6.378,0
24,48:31.1,56.946,2.464,47.809,2073.53,13.025,0
8,22:45.5,71.749,3.447,39.337,2210.22,13.067,0
16,56:04.0,58.874,2.669,50.582,2626.11,3.67,0
6,11:08.2,67.473,2.735,48.989,2423.13,11.146,0
25,46:51.6,63.335,2.836,39.856,2141.26,11.875,0
18,06:56.2,60.492,1.512,45.82,2378.13,14.493,0
2,36:28.6,100.11,9.202,12.974,73.88,2.335,1
5,12:25.2,67.526,2.4,37.697,1947.49,11.27,0
5,06:31.6,72.034,2.84,43.651,1972.38,14.293,0
13,29:35.1,60.379,3.044,47.588,2520.12,9.433,0
35,33:06.0,61.452,2.498,43.46,1997.91,9.953,0
28,32:50.2,54.763,1.882,48.494,2467.44,12.883,0
20,08:45.9,63.035,2.415,52.051,2456.4,4.162,0
5,26:07.1,58.183,2.085,52.656,2389.71,7.682,0
4,15:59.3,70.558,4.798,49.118,1939.2,16.505,0
20,57:31.7,67.68,1.961,45.244,2127.39,9.898,0
5,23:50.7,55.26,2.019,44.749,2438.58,8.172,0
11,13:59.7,53.964,2.584,43.354,2081.89,9.242,0
25,14:11.6,58.036,1.602,36.042,2301.2,13.484,0
34,10:56.0,78.308,2.972,44.823,2342.2,10.88,0
9,22:28.6,58.18,3.018,46.57,1816.96,11.886,0
11,31:55.3,58.344,3.236,42.864,2712.29,15.538,0
16,55:34.1,56.271,1.967,48.36,2216.72,11.16,0
30,13:17.3,65.443,2.4,50.037,2114.52,13.406,0
25,45:58.6,68.711,3.495,44.647,2247.04,13.122,0
11,27:30.8,59.808,2.373,40.457,2406.15,16.7,0
29,34:09.2,49.727,3.298,44.78,2578.73,12.781,0
23,59:24.0,72.769,2.416,45.239,2488.95,19.359,0
30,50:59.8,60.78,2.592,41.377,2128.32,10.46,0
19,40:48.0,125.269,19.168,14.819,162.66,1.172,1
20,01:31.9,109.506,11.685,12.74,166.18,0.658,1
9,27:49.1,57.019,4.294,44.578,2213.14,11.32,0
18,14:27.8,53.718,1.37,51.936,2601.32,9.047,0
25,20:17.6,68.984,3.566,38.372,2196.59,10.425,0
6,36:24.4,66.321,3.486,46.99,2376.93,5.343,0
2,28:15.2,70.6,2.471,55.796,2379.81,11.02,0
17,35:48.9,80.094,2.443,46.377,1785.1,10.107,0
9,46:47.9,59.25,2.354,38.905,1683.81,12.32,0
17,48:46.4,53.256,3.082,54.852,2268.17,12.789,0
22,42:26.8,47.233,3,44.624,2343.67,8.487,0
17,58:43.3,62.858,3.485,41.189,2102.79,14.707,0
26,55:11.4,70.57,3.345,41.429,2153.2,9.306,0
21,29:28.5,57.329,1.737,44.797,2676.12,15.808,0
7,54:27.0,69.318,1.77,39.899,2113.29,13.227,0
14,34:12.8,69.464,2.692,44.535,2264.18,10.348,0
15,22:36.8,53.462,2.268,45.915,2161.65,7.426,0
16,46:01.5,63.301,2.009,51.681,2368.5,2.964,0
27,08:16.5,65.405,1.591,37.736,1513.09,14.63,0
4,39:02.5,73.105,1.3,50.595,2830.81,11.38,0
8,15:07.9,57.773,2.442,50.844,2594.8,11.894,0
24,16:02.7,57.649,2.694,44.512,2235.75,10.84,0
10,57:58.1,66.534,1.009,46.794,2540.92,11.429,0
7,10:15.4,105.772,14.245,12.602,152.67,1.622,1
14,12:07.9,50.399,2.747,39.586,2256.73,14.743,0
31,15:04.2,66.579,4.056,52.47,2272.14,18.82,0
15,43:37.6,68.357,2.199,40.992,2356.12,12.806,0
5,02:07.4,67.531,2.244,46.751,2895.82,12.897,0
6,37:14.0,74.425,3.406,38.441,2302.01,10.944,0
28,25:24.7,120.343,13.012,5.251,160.55,0.517,1
2,16:10.2,55.882,2.769,45.666,2221.82,11.786,0
33,27:03.1,62.434,1.48,38.116,1814.75,8.721,0
33,44:23.6,53.682,1.351,43.631,2516.76,13.321,0
18,53:06.0,57.591,1.948,54.485,2050.29,8.739,0
34,09:52.2,62.694,2.045,40.718,2210.4,15.8,0
16,04:13.9,54.437,2.811,49.94,2335.15,15.104,0
1,20:39.2,69.299,1.942,53.979,2356.01,18.853,0
29,29:35.4,50.107,4.412,49.318,2341.14,9.234,0
28,26:51.9,70.931,3.458,36.213,2371.04,10.061,0
32,50:19.7,69.622,1.676,51.356,2176.02,14.249,0
19,07:35.4,72.731,2.739,40.656,2389.92,11.713,0
13,54:21.0,66.52,2.208,36.051,2217.57,10.205,0
34,33:51.3,67.4,2.471,42.368,2840.04,11.063,0
25,41:49.4,65.64,4.003,39.958,2451.98,9.758,0
12,21:31.2,63.152,2.817,50.732,1893.21,12.768,0
10,38:05.3,59.057,3.016,49.848,2400.37,9.585,0
24,24:24.4,56.177,2.362,38.863,2354.23,16.24,0
10,08:57.6,58.702,2.918,41.038,2576.89,15.035,0
3,58:41.4,64.36,3.112,49.186,1842.33,13.485,0
35,19:07.5,60.023,2.599,43.279,2208.65,14.761,0
14,46:15.1,55.852,1.101,42.762,2531.63,9.305,0
7,35:56.1,60.874,3.434,51.923,2407.78,13.224,0
23,29:21.0,73.009,2.168,48.463,1960.78,16.855,0
34,39:45.8,73.345,3.027,43.29,2408.05,11.944,0
4,21:15.8,60.551,2.968,35.488,2466.04,8.91,0
35,01:49.7,70.863,1.308,42.932,2336.18,14.612,0
18,16:08.1,59.472,1.76,50.11,2770.38,9.27,0
13,24:28.0,44.083,3.717,44.264,1928.37,12.175,0
27,45:18.1,80.558,3.026,48.903,2248.54,13.431,0
29,39:02.3,78.579,1.778,48.801,2189.6,11.811,0
5,34:18.8,55.845,2.837,47.911,2143.98,16.342,0
25,46:45.3,65.667,0.801,47.749,1851.19,16.285,0
19,14:40.6,80.009,3.306,44.997,2380.29,9.757,0
24,30:30.4,69.901,1.864,54.398,1904.26,7.085,0
4,57:33.2,63.683,2.974,56.588,1982.93,12.188,0
23,13:07.2,64.993,1.658,39.994,1634.23,16.582,0
3,22:59.1,58.645,0.831,43.067,2565.57,13.547,0
1,00:21.1,69.087,3.795,50.21,1414.93,10.568,0
14,03:01.7,68.476,2.651,47.779,3005.03,9.091,0
27,18:49.3,47.003,0.553,49.608,2151.96,7.533,0
34,57:31.3,63.12,2.116,43.232,1626.03,13.778,0
12,40:45.5,70.742,2.603,44.619,2253.68,12.148,0
24,31:30.3,50.795,1.83,46.07,1979.42,14.651,0
19,23:35.7,120.611,13.523,7.683,149.85,1.526,1
18,39:41.9,60.678,1.305,46.216,2580.31,13.514,0
19,46:48.1,69.649,3.59,43.705,1817.87,13.822,0
26,04:01.3,64.979,1.766,35.948,2499.02,8.948,0
7,08:42.9,68.021,2.173,51.311,2412.3,13.359,0
21,27:05.3,67.185,1.244,45.58,2046.49,12.335,0
9,02:01.5,63.16,1.327,44.732,1706.33,15.076,0
28,07:58.7,68.709,1.961,42.005,1510.79,12.219,0
3,30:08.1,60.777,3.834,45.461,2565.14,11.768,0
31,29:49.9,75.055,1.882,47.764,2082.09,15.884,0
4,20:55.5,58.511,2.128,47.105,2009.33,14.73,0
3,16:23.7,69.527,4.494,51.829,2321.56,10.439,0
29,59:23.8,70.534,2.328,54.32,2183,8.435,0
13,49:07.4,139.305,14.693,13.209,63.26,2.755,1
30,51:34.3,77.684,4.345,44.336,1865.5,8.569,0
2,04:03.9,64.607,3.142,43.26,2207.91,10.44,0
13,26:09.5,62.462,2.587,49.878,2479.89,5.293,0
19,19:20.2,70.434,3.019,44.561,2098.85,13.815,0
6,31:03.2,66.053,2.317,55.858,2353.27,10.406,0
9,06:26.4,70.972,2.85,46.901,2460.74,10.582,0
19,33:41.0,67.109,1.823,49.025,2205.22,9.566,0
15,36:15.6,64.605,2.688,49.513,2566.21,14.801,0
23,46:13.7,69.311,3.092,43.682,1872.53,10.004,0
10,16:17.2,65.387,2.337,43.774,2281.51,14.975,0
4,18:40.6,67.26,2.112,38.926,2153.27,5.868,0
21,14:53.8,73.72,2.578,53.85,2601.57,13.652,0
14,46:47.4,60.996,2.204,52.792,2344.62,8.059,0
6,28:59.2,62.334,3.629,50.512,2322.27,16.092,0
34,53:22.8,55.058,2.025,44.456,2049.51,14.249,0
22,22:38.6,71.408,2.907,39.9,2730.88,13.017,0
19,02:26.3,52.258,1.537,41.204,2695.68,9.381,0
24,10:01.1,56.52,3.376,49.475,2032.43,13.525,0
6,54:28.5,62.979,2.996,43.474,2358.67,12.07,0
33,57:06.4,60.279,3.245,45.352,2494.64,13.535,0
15,50:36.8,64.675,3.443,46.284,2340.57,11.117,0
33,32:03.3,61.332,2.65,40.534,2246.42,12.619,0
29,29:07.2,56.788,3.532,52.282,2610.81,11.491,0
17,08:20.6,66.435,2.229,48.717,2149.71,12.663,0
33,09:08.2,67.968,1.629,44.85,2476.76,23.489,0
6,04:00.4,50.896,1.994,42.023,1828.09,17.889,0
7,25:32.7,64.728,2.371,48.165,2025.28,14.216,0
18,44:34.3,60.407,3.613,45.702,2617.33,13.859,0
9,45:56.5,46.342,1.531,53.241,2107.17,6.703,0
18,49:41.0,61.089,2.219,51.396,1953.27,11.687,0
28,37:49.4,73.861,2.133,40.816,2314.4,14.384,0
7,50:41.9,64.538,3.008,42.373,1610.65,14.644,0
34,46:30.4,56.99,2.02,46.175,2491.82,11.766,0
13,45:55.9,61,3.689,43.48,2123.93,7.28,0
15,40:12.2,65.934,3.659,37.733,1987.38,11.889,0
30,13:46.0,69.318,2.742,45.198,2001.7,16.102,0
29,10:28.1,48.127,3.41,55.125,2422.31,10.229,0
30,47:38.6,67.308,1.572,40.219,2361.98,13.748,0
35,34:35.5,67.945,1.545,56.751,2371.4,11.648,0
16,20:19.2,65.665,2.012,40.694,2941.65,9.455,0
7,36:01.7,59.71,2.236,41.444,2203.52,10.72,0
22,38:13.1,63.979,2.242,43.839,1738.43,11.064,0
11,08:04.6,64.01,2.282,43.698,2475.94,10.465,0
29,45:51.3,73.099,4.11,41.751,2312.73,12.726,0
2,27:41.5,65.419,1.206,49.439,2087.41,15.488,0
22,04:07.3,64.877,3.408,47.566,2429.14,13.879,0
27,05:13.6,63.895,2.21,47.248,2409.49,11.979,0
13,17:10.0,71.227,1.909,46.275,2543.43,12.762,0
3,08:44.3,64.107,3.227,52.885,2378.85,7.259,0
33,09:30.1,58.853,3.317,42.627,2226.38,10.462,0
22,23:15.0,71.957,2.924,41.832,2457.55,14.744,0
33,05:37.9,69.809,2.694,63.526,1776.94,11.148,0
19,39:49.8,65.069,3.518,43.713,2544.97,10.315,0
32,06:31.8,68.793,3.208,42.017,2437.81,16.372,0
22,25:21.4,64.402,1.732,43.584,2181.22,14.961,0
5,17:49.9,58.039,3.036,47.935,2350.94,15.704,0
27,34:53.4,67.337,2.074,44.826,2221.19,10.571,0
29,09:14.9,53.523,2.606,46.287,2188.88,12.162,0
12,57:41.8,57.858,0.584,43.73,1799.41,13.099,0
13,42:32.6,56.448,2.465,43.528,1978.82,15.008,0
32,43:44.4,55.914,0.617,38.903,2658.21,11.193,0
32,35:03.1,73.681,2.488,51.017,1953.3,12.854,0
12,52:14.5,71.371,1.487,39.853,2124.82,13.431,0
33,42:03.9,58.65,3.411,49.765,2181.19,13.34,0
16,17:33.0,70.841,3.182,47.51,2025.24,7.058,0
7,46:50.5,66.274,3.498,51.653,2295.64,10.632,0
9,53:16.2,72.381,1.622,41.916,1770.56,14.994,0
13,08:32.6,51.91,2.827,56.629,2320.45,9.093,0
10,17:03.0,61.655,1.292,40.525,1985.61,9.5,0
17,45:15.4,66.096,0.275,38.787,2372.15,18.298,0
17,03:59.7,68.446,1.829,49.248,2528.11,9.743,0
13,19:26.1,58.12,3.79,39.6,2725.88,13.687,0
10,02:08.8,75.274,3.311,50.231,1856.46,14.172,0
22,23:08.5,75.155,2.308,35.06,1806.68,7.269,0
